Platform,Year,Genre,Publisher,Global_Sales,Is_hit
DS,2010.0,Role-Playing,Spike,0.13,0
3DS,2011.0,Racing,D3Publisher,0.13,0
PS,1995.0,Strategy,Sony Computer Entertainment,0.13,0
PS2,2005.0,Simulation,Bethesda Softworks,0.13,0
XB,2004.0,Platform,THQ,0.13,0
X360,2011.0,Fighting,505 Games,0.13,0
XOne,2015.0,Action,Activision,0.13,0
PC,2012.0,Action,SCS Software,0.13,0
XOne,2015.0,Action,Capcom,0.13,0
WiiU,2012.0,Action,Activision,0.13,0
PS2,2005.0,Role-Playing,Konami Digital Entertainment,0.13,0
DS,2005.0,Action,Ubisoft,0.13,0
DS,2007.0,Misc,Sega,0.13,0
PS,1997.0,Role-Playing,Konami Digital Entertainment,0.13,0
X360,2006.0,Fighting,Konami Digital Entertainment,0.13,0
Wii,2009.0,Action,Activision,0.13,0
PS2,2007.0,Misc,Sony Computer Entertainment,0.13,0
DS,2010.0,Action,Activision,0.13,0
Wii,2009.0,Role-Playing,Nippon Ichi Software,0.13,0
DS,2008.0,Role-Playing,Tecmo Koei,0.13,0
PS,2000.0,Sports,Midway Games,0.13,0
DS,2011.0,Misc,Namco Bandai Games,0.13,0
PS2,2008.0,Role-Playing,Atlus,0.13,0
PS2,2008.0,Sports,Take-Two Interactive,0.13,0
X360,2010.0,Role-Playing,DTP Entertainment,0.13,0
DS,2005.0,Platform,Disney Interactive Studios,0.13,0
WiiU,2012.0,Shooter,Activision,0.13,0
XB,2003.0,Action,Kemco,0.13,0
PS,2001.0,Sports,Midway Games,0.13,0
XB,2006.4055613528942,Sports,Atari,0.13,0
PS3,2015.0,Sports,Bigben Interactive,0.13,0
PS2,2011.0,Sports,Sony Computer Entertainment,0.13,0
PS,1998.0,Racing,THQ,0.13,0
X360,2008.0,Shooter,Activision,0.13,0
PS2,2001.0,Action,3DO,0.13,0
PSP,2008.0,Misc,Ubisoft,0.13,0
XB,2004.0,Misc,Ubisoft,0.13,0
DS,2006.0,Platform,Activision,0.13,0
X360,2007.0,Racing,Tecmo Koei,0.13,0
XB,2002.0,Action,Atari,0.13,0
PSP,2010.0,Role-Playing,Acquire,0.13,0
Wii,2010.0,Shooter,505 Games,0.13,0
PS,2000.0,Sports,Ubisoft,0.13,0
3DS,2014.0,Adventure,Activision,0.13,0
GC,2002.0,Sports,Electronic Arts,0.13,0
PS,2000.0,Adventure,Eidos Interactive,0.13,0
PS3,2009.0,Misc,Warner Bros. Interactive Entertainment,0.13,0
Wii,2009.0,Simulation,SouthPeak Games,0.13,0
PSV,2015.0,Action,Konami Digital Entertainment,0.13,0
SAT,1997.0,Strategy,Sega,0.13,0
PSP,2011.0,Sports,Konami Digital Entertainment,0.13,0
PSP,2012.0,Role-Playing,Namco Bandai Games,0.13,0
GBA,2004.0,Fighting,THQ,0.13,0
DS,2006.0,Action,Sega,0.13,0
3DS,2015.0,Action,Namco Bandai Games,0.13,0
X360,2012.0,Fighting,Atlus,0.13,0
XB,2006.0,Action,Eidos Interactive,0.13,0
PS,1997.0,Sports,Konami Digital Entertainment,0.13,0
X360,2008.0,Action,THQ,0.13,0
PS2,2001.0,Sports,Tecmo Koei,0.13,0
PSP,2006.0,Action,Ubisoft,0.13,0
DS,2010.0,Adventure,Foreign Media Games,0.13,0
Wii,2009.0,Sports,THQ,0.13,0
GC,2002.0,Platform,Konami Digital Entertainment,0.13,0
PS2,2002.0,Role-Playing,Enterbrain,0.13,0
PSV,2015.0,Action,Capcom,0.13,0
DS,2011.0,Action,THQ,0.13,0
PS2,2004.0,Racing,Sony Computer Entertainment,0.13,0
X360,2008.0,Sports,Activision,0.13,0
PS,1998.0,Strategy,Eidos Interactive,0.13,0
DS,2010.0,Misc,UFO Interactive,0.13,0
DS,2007.0,Misc,Capcom,0.13,0
GBA,2005.0,Platform,Ubisoft,0.13,0
PS2,2004.0,Adventure,Konami Digital Entertainment,0.13,0
PS3,2009.0,Shooter,D3Publisher,0.13,0
PSV,2016.0,Action,Tecmo Koei,0.13,0
DS,2010.0,Sports,Sega,0.13,0
Wii,2009.0,Misc,Mindscape,0.13,0
PSP,2010.0,Adventure,THQ,0.13,0
SNES,1992.0,Shooter,Konami Digital Entertainment,0.13,0
PSP,2005.0,Shooter,Electronic Arts,0.13,0
PS3,2009.0,Sports,Take-Two Interactive,0.13,0
3DS,2011.0,Role-Playing,Square Enix,0.13,0
PS2,2009.0,Adventure,Enterbrain,0.13,0
PC,2000.0,Role-Playing,Havas Interactive,0.13,0
PS3,2014.0,Adventure,Little Orbit,0.13,0
PS3,2007.0,Sports,Sony Computer Entertainment,0.13,0
X360,2013.0,Platform,Ubisoft,0.13,0
PS3,2012.0,Shooter,Konami Digital Entertainment,0.13,0
PS,1998.0,Sports,Codemasters,0.13,0
GBA,2001.0,Fighting,Spike,0.13,0
PS2,2008.0,Role-Playing,Banpresto,0.13,0
XB,2003.0,Platform,Atari,0.13,0
PSP,2010.0,Action,Namco Bandai Games,0.13,0
PS3,2014.0,Misc,Namco Bandai Games,0.13,0
XB,2001.0,Racing,THQ,0.13,0
Wii,2007.0,Racing,Destineer,0.13,0
PS,1995.0,Strategy,Tecmo Koei,0.13,0
SNES,1993.0,Role-Playing,Nintendo,0.13,0
X360,2012.0,Misc,Capcom,0.13,0
Wii,2009.0,Sports,Ubisoft,0.13,0
XB,2005.0,Platform,Capcom,0.13,0
DS,2011.0,Misc,THQ,0.13,0
DS,2008.0,Simulation,Capcom,0.13,0
3DS,2011.0,Simulation,Crave Entertainment,0.13,0
PS,1995.0,Shooter,Interplay,0.13,0
PS3,2008.0,Sports,Midway Games,0.13,0
DS,2010.0,Simulation,Tomy Corporation,0.13,0
XOne,2015.0,Misc,Ubisoft,0.13,0
GC,2006.0,Racing,Activision,0.13,0
PS3,2014.0,Fighting,Nippon Ichi Software,0.13,0
PS2,2005.0,Role-Playing,Ubisoft,0.13,0
PC,2006.4055613528942,Fighting,Capcom,0.13,0
PSP,2011.0,Role-Playing,Marvelous Interactive,0.13,0
DS,2005.0,Simulation,Rising Star Games,0.13,0
DS,2007.0,Role-Playing,Banpresto,0.13,0
N64,2000.0,Shooter,Nintendo,0.13,0
N64,1999.0,Sports,Acclaim Entertainment,0.13,0
N64,1999.0,Platform,Konami Digital Entertainment,0.13,0
Wii,2012.0,Misc,Ubisoft,0.13,0
X360,2006.0,Sports,Activision,0.13,0
X360,2011.0,Action,Electronic Arts,0.13,0
XB,2002.0,Misc,TDK Mediactive,0.13,0
XB,2006.0,Racing,Sega,0.13,0
Wii,2009.0,Sports,Mastiff,0.13,0
X360,2010.0,Strategy,Slitherine Software,0.13,0
PSP,2010.0,Action,Disney Interactive Studios,0.13,0
PS2,2002.0,Racing,Activision,0.13,0
DS,2009.0,Adventure,Activision,0.13,0
PSP,2008.0,Platform,Sony Computer Entertainment,0.13,0
SAT,1997.0,Shooter,Sega,0.13,0
DS,2011.0,Racing,Activision,0.13,0
2600,1981.0,Sports,Atari,0.13,0
XB,2005.0,Simulation,Codemasters,0.13,0
DS,2007.0,Misc,505 Games,0.13,0
XB,2002.0,Action,Microsoft Game Studios,0.13,0
XB,2003.0,Strategy,Atari,0.13,0
GC,2006.0,Sports,Electronic Arts,0.13,0
GC,2003.0,Action,Eidos Interactive,0.13,0
PSV,2013.0,Sports,Sony Computer Entertainment,0.13,0
X360,2011.0,Sports,Take-Two Interactive,0.13,0
GBA,2004.0,Racing,Namco Bandai Games,0.13,0
PS2,2005.0,Platform,Sony Computer Entertainment,0.13,0
X360,2011.0,Action,Warner Bros. Interactive Entertainment,0.13,0
PS2,2003.0,Action,Ubisoft,0.13,0
SAT,1996.0,Fighting,Sega,0.13,0
GBA,2003.0,Shooter,Vivendi Games,0.13,0
SAT,1997.0,Misc,Hudson Soft,0.13,0
PS4,2015.0,Adventure,505 Games,0.13,0
Wii,2006.0,Action,Ubisoft,0.13,0
PS2,2003.0,Racing,Eidos Interactive,0.13,0
PSP,2011.0,Fighting,PQube,0.13,0
Wii,2010.0,Sports,Atari,0.13,0
PC,2002.0,Strategy,Vivendi Games,0.13,0
Wii,2008.0,Puzzle,Zoo Digital Publishing,0.13,0
DS,2006.0,Platform,Activision,0.13,0
3DS,2011.0,Simulation,Ubisoft,0.13,0
PSP,2010.0,Misc,Konami Digital Entertainment,0.13,0
GC,2006.4055613528942,Puzzle,Unknown,0.13,0
X360,2010.0,Shooter,Take-Two Interactive,0.13,0
XB,2002.0,Action,Sega,0.13,0
DS,2009.0,Misc,Ubisoft,0.13,0
Wii,2008.0,Shooter,Zoo Games,0.13,0
PS2,2003.0,Shooter,THQ,0.13,0
GBA,2006.0,Platform,Disney Interactive Studios,0.13,0
DS,2007.0,Puzzle,Natsume,0.13,0
Wii,2010.0,Misc,Graffiti,0.13,0
X360,2006.0,Action,D3Publisher,0.13,0
DS,2010.0,Role-Playing,Enterbrain,0.13,0
PS2,2008.0,Misc,MTV Games,0.13,0
3DS,2011.0,Puzzle,Sega,0.13,0
X360,2007.0,Shooter,Midway Games,0.13,0
PS,1995.0,Sports,Sony Computer Entertainment,0.13,0
PS2,2007.0,Sports,Sony Computer Entertainment,0.13,0
PS3,2016.0,Action,Square Enix,0.13,0
X360,2010.0,Role-Playing,Capcom,0.13,0
3DS,2011.0,Action,Warner Bros. Interactive Entertainment,0.13,0
PS2,2004.0,Role-Playing,Ghostlight,0.13,0
DS,2007.0,Puzzle,Funsta,0.13,0
DS,2008.0,Sports,Atari,0.13,0
3DS,2011.0,Misc,Ubisoft,0.13,0
PS2,2005.0,Misc,Sega,0.13,0
SNES,1995.0,Role-Playing,Enix Corporation,0.13,0
PC,2010.0,Action,Square Enix,0.13,0
GBA,2004.0,Platform,Electronic Arts,0.13,0
PS3,2010.0,Role-Playing,DTP Entertainment,0.13,0
XB,2004.0,Action,Konami Digital Entertainment,0.13,0
PS2,2001.0,Racing,Electronic Arts,0.13,0
GC,2003.0,Sports,Infogrames,0.13,0
DS,2010.0,Action,Activision,0.13,0
PS3,2008.0,Action,Codemasters,0.13,0
Other_platform,2000.0,Racing,Sega,0.13,0
X360,2013.0,Shooter,Electronic Arts,0.13,0
PS3,2008.0,Sports,Activision Value,0.13,0
GC,2002.0,Fighting,Acclaim Entertainment,0.13,0
DS,2008.0,Puzzle,Square Enix,0.13,0
Wii,2010.0,Action,Warner Bros. Interactive Entertainment,0.13,0
Other_platform,1992.0,Shooter,Sega,0.13,0
XB,2003.0,Sports,Acclaim Entertainment,0.13,0
DS,2010.0,Action,Namco Bandai Games,0.13,0
PS2,2007.0,Role-Playing,Sega,0.13,0
Wii,2008.0,Shooter,Ubisoft,0.13,0
PS2,2001.0,Platform,3DO,0.13,0
GBA,2004.0,Misc,Nintendo,0.13,0
X360,2015.0,Sports,Konami Digital Entertainment,0.13,0
PC,2015.0,Action,Warner Bros. Interactive Entertainment,0.13,0
PS2,2008.0,Action,Tecmo Koei,0.13,0
PS2,2005.0,Platform,Ubisoft,0.13,0
DS,2007.0,Racing,Electronic Arts,0.13,0
PS,1998.0,Action,Telstar,0.13,0
Wii,2011.0,Action,Capcom,0.13,0
XB,2005.0,Action,Sega,0.13,0
PS4,2015.0,Action,Sony Computer Entertainment,0.13,0
PS3,2008.0,Misc,MTV Games,0.13,0
PS2,2001.0,Simulation,Take-Two Interactive,0.13,0
GC,2002.0,Platform,Infogrames,0.13,0
XB,2003.0,Shooter,LucasArts,0.13,0
3DS,2015.0,Action,Namco Bandai Games,0.13,0
X360,2006.0,Action,Tecmo Koei,0.13,0
XB,2004.0,Misc,Mud Duck Productions,0.13,0
XB,2005.0,Action,THQ,0.13,0
PS,1999.0,Sports,Ubisoft,0.13,0
PS2,2006.0,Sports,Take-Two Interactive,0.13,0
PS2,2002.0,Strategy,Tecmo Koei,0.13,0
GBA,2002.0,Sports,Enterbrain,0.13,0
Wii,2008.0,Sports,Crave Entertainment,0.13,0
GC,2002.0,Misc,Infogrames,0.13,0
WiiU,2013.0,Action,Warner Bros. Interactive Entertainment,0.13,0
DS,2011.0,Action,Sega,0.13,0
XB,2004.0,Racing,Codemasters,0.13,0
Wii,2011.0,Misc,Ubisoft,0.13,0
GBA,2001.0,Puzzle,"Destination Software, Inc",0.13,0
Wii,2008.0,Simulation,Namco Bandai Games,0.13,0
DS,2008.0,Adventure,THQ,0.13,0
PS3,2011.0,Sports,Ubisoft,0.13,0
PS2,2008.0,Racing,Activision,0.13,0
X360,2009.0,Action,Activision,0.13,0
PS2,2005.0,Racing,XS Games,0.13,0
Wii,2009.0,Simulation,Electronic Arts,0.13,0
X360,2011.0,Misc,THQ,0.13,0
X360,2011.0,Misc,505 Games,0.13,0
PS,1995.0,Sports,U.S. Gold,0.13,0
PS,1996.0,Simulation,Virgin Interactive,0.13,0
PS3,2013.0,Sports,Sega,0.13,0
Wii,2008.0,Adventure,Sega,0.13,0
GBA,2002.0,Sports,Activision,0.13,0
PS,2001.0,Adventure,3DO,0.13,0
PS2,2002.0,Racing,Electronic Arts,0.13,0
GC,2002.0,Fighting,Activision,0.13,0
DS,2007.0,Platform,System 3 Arcade Software,0.13,0
PS3,2011.0,Adventure,Ubisoft,0.13,0
DS,2010.0,Sports,Activision,0.13,0
DS,2008.0,Platform,Zoo Digital Publishing,0.13,0
PSP,2013.0,Role-Playing,Sega,0.13,0
SAT,1997.0,Role-Playing,NEC Interchannel,0.13,0
PS,1998.0,Platform,DreamWorks Interactive,0.13,0
Wii,2009.0,Platform,Ubisoft,0.13,0
XB,2002.0,Racing,Acclaim Entertainment,0.13,0
DS,2008.0,Puzzle,Game Factory,0.13,0
Wii,2011.0,Racing,D3Publisher,0.13,0
DS,2009.0,Action,Ubisoft,0.13,0
PS2,2007.0,Role-Playing,Rising Star Games,0.13,0
DS,2008.0,Misc,Majesco Entertainment,0.13,0
PSV,2013.0,Action,Namco Bandai Games,0.13,0
Wii,2008.0,Sports,Data Design Interactive,0.13,0
3DS,2013.0,Strategy,Level 5,0.13,0
X360,2011.0,Action,D3Publisher,0.13,0
XB,2006.0,Sports,Midway Games,0.13,0
3DS,2014.0,Adventure,Namco Bandai Games,0.13,0
DS,2011.0,Misc,Ubisoft,0.13,0
XB,2005.0,Racing,Vivendi Games,0.13,0
GC,2003.0,Shooter,Electronic Arts,0.13,0
PC,2009.0,Strategy,Take-Two Interactive,0.13,0
PSV,2014.0,Role-Playing,Nippon Ichi Software,0.13,0
PS3,2014.0,Action,Activision,0.13,0
GC,2006.0,Misc,Capcom,0.13,0
SAT,1995.0,Shooter,Konami Digital Entertainment,0.13,0
DS,2008.0,Action,Atari,0.13,0
PSP,2010.0,Role-Playing,Capcom,0.13,0
XB,2002.0,Racing,Microsoft Game Studios,0.13,0
PS2,2004.0,Sports,Sony Computer Entertainment,0.13,0
X360,2009.0,Shooter,D3Publisher,0.13,0
XOne,2016.0,Shooter,Take-Two Interactive,0.13,0
XB,2002.0,Fighting,Acclaim Entertainment,0.13,0
DS,2010.0,Sports,Konami Digital Entertainment,0.13,0
XB,2003.0,Shooter,LucasArts,0.13,0
X360,2009.0,Shooter,Activision,0.13,0
PSP,2008.0,Role-Playing,Zushi Games,0.13,0
Wii,2011.0,Shooter,Sega,0.13,0
PS3,2011.0,Fighting,505 Games,0.13,0
PS,2002.0,Sports,Konami Digital Entertainment,0.13,0
Wii,2007.0,Shooter,Vivendi Games,0.13,0
PS,1997.0,Sports,Gremlin Interactive Ltd,0.13,0
DS,2007.0,Simulation,Game Life,0.13,0
GBA,2003.0,Racing,THQ,0.12,0
SAT,1997.0,Platform,Sega,0.12,0
PSP,2012.0,Role-Playing,Namco Bandai Games,0.12,0
Wii,2008.0,Action,Electronic Arts,0.12,0
PS,2000.0,Sports,Infogrames,0.12,0
Wii,2009.0,Adventure,Konami Digital Entertainment,0.12,0
WiiU,2012.0,Action,Ubisoft,0.12,0
GBA,2001.0,Platform,THQ,0.12,0
SAT,1998.0,Sports,Sega,0.12,0
DS,2006.4055613528942,Simulation,Unknown,0.12,0
Wii,2009.0,Platform,Warner Bros. Interactive Entertainment,0.12,0
SAT,1995.0,Racing,Atlus,0.12,0
PS3,2006.0,Sports,Take-Two Interactive,0.12,0
PS3,2006.0,Action,Capcom,0.12,0
Other_platform,2001.0,Fighting,Capcom,0.12,0
PS,1996.0,Fighting,Vic Tokai,0.12,0
X360,2008.0,Racing,Activision,0.12,0
PS3,2010.0,Misc,Disney Interactive Studios,0.12,0
PC,2012.0,Action,Square Enix,0.12,0
GC,2004.0,Role-Playing,Capcom,0.12,0
PSP,2007.0,Puzzle,Eidos Interactive,0.12,0
PS3,2011.0,Sports,Sony Computer Entertainment,0.12,0
PS3,2016.0,Action,Warner Bros. Interactive Entertainment,0.12,0
PS2,2003.0,Strategy,Sega,0.12,0
PS,1997.0,Adventure,Human Entertainment,0.12,0
PSV,2012.0,Action,Namco Bandai Games,0.12,0
DS,2007.0,Action,Atari,0.12,0
Wii,2007.0,Strategy,Bethesda Softworks,0.12,0
DS,2006.0,Simulation,Konami Digital Entertainment,0.12,0
PS,1998.0,Shooter,Midas Interactive Entertainment,0.12,0
DS,2006.0,Simulation,MTO,0.12,0
Wii,2008.0,Action,Playlogic Game Factory,0.12,0
GBA,2002.0,Action,Electronic Arts,0.12,0
PS3,2011.0,Action,Ubisoft,0.12,0
X360,2006.4055613528942,Racing,Black Bean Games,0.12,0
SAT,1996.0,Fighting,Human Entertainment,0.12,0
X360,2011.0,Shooter,505 Games,0.12,0
PS2,2002.0,Adventure,TDK Mediactive,0.12,0
PSP,2006.0,Action,Namco Bandai Games,0.12,0
Wii,2009.0,Puzzle,Crave Entertainment,0.12,0
PS,1999.0,Fighting,Human Entertainment,0.12,0
GC,2004.0,Racing,Electronic Arts,0.12,0
XOne,2016.0,Shooter,Deep Silver,0.12,0
PS2,2008.0,Misc,D3Publisher,0.12,0
PS2,2001.0,Fighting,Sammy Corporation,0.12,0
Wii,2010.0,Sports,Crave Entertainment,0.12,0
PSV,2013.0,Action,Namco Bandai Games,0.12,0
GBA,2002.0,Sports,Electronic Arts,0.12,0
PS2,2002.0,Platform,Ubisoft,0.12,0
DS,2010.0,Role-Playing,Namco Bandai Games,0.12,0
X360,2009.0,Misc,Konami Digital Entertainment,0.12,0
PS,1998.0,Adventure,From Software,0.12,0
X360,2009.0,Puzzle,THQ,0.12,0
XOne,2016.0,Sports,505 Games,0.12,0
PS2,2006.0,Role-Playing,505 Games,0.12,0
WiiU,2013.0,Action,Ubisoft,0.12,0
PSP,2010.0,Action,PQube,0.12,0
PS,2000.0,Simulation,Psygnosis,0.12,0
PS,1997.0,Strategy,Acclaim Entertainment,0.12,0
Other_platform,1994.0,Fighting,SNK,0.12,0
DS,2008.0,Adventure,Tecmo Koei,0.12,0
DS,2010.0,Puzzle,D3Publisher,0.12,0
DS,2011.0,Action,Namco Bandai Games,0.12,0
PS2,2008.0,Fighting,Ignition Entertainment,0.12,0
Wii,2008.0,Action,D3Publisher,0.12,0
PS2,2007.0,Puzzle,D3Publisher,0.12,0
PSV,2013.0,Strategy,Activision,0.12,0
PS,1998.0,Role-Playing,Activision,0.12,0
PSP,2009.0,Action,Ubisoft Annecy,0.12,0
PS4,2015.0,Action,Square Enix,0.12,0
XB,2004.0,Platform,Activision,0.12,0
PS2,2003.0,Racing,Namco Bandai Games,0.12,0
PS2,2005.0,Role-Playing,Tecmo Koei,0.12,0
GC,2006.0,Platform,Midway Games,0.12,0
DS,2008.0,Racing,Zoo Digital Publishing,0.12,0
PS,1998.0,Puzzle,Virgin Interactive,0.12,0
3DS,2014.0,Misc,Namco Bandai Games,0.12,0
PSV,2014.0,Fighting,Namco Bandai Games,0.12,0
DS,2006.0,Role-Playing,Nintendo,0.12,0
PSP,2012.0,Role-Playing,Namco Bandai Games,0.12,0
PS,1997.0,Adventure,Psygnosis,0.12,0
DS,2005.0,Sports,Electronic Arts,0.12,0
Wii,2009.0,Adventure,Majesco Entertainment,0.12,0
PS3,2013.0,Shooter,Electronic Arts,0.12,0
PS3,2006.4055613528942,Strategy,Ghostlight,0.12,0
DS,2005.0,Role-Playing,Rising Star Games,0.12,0
DS,2005.0,Puzzle,D3Publisher,0.12,0
DS,2007.0,Fighting,THQ,0.12,0
PS3,2014.0,Racing,Milestone S.r.l.,0.12,0
PSP,2011.0,Racing,Disney Interactive Studios,0.12,0
DS,2008.0,Sports,Take-Two Interactive,0.12,0
PSP,2007.0,Shooter,Namco Bandai Games,0.12,0
SAT,1996.0,Strategy,Tecmo Koei,0.12,0
Wii,2009.0,Puzzle,Zoo Digital Publishing,0.12,0
DS,2010.0,Action,Warner Bros. Interactive Entertainment,0.12,0
PS3,2015.0,Sports,Bigben Interactive,0.12,0
XB,2003.0,Shooter,THQ,0.12,0
SNES,1996.0,Role-Playing,Hudson Soft,0.12,0
PS2,2008.0,Misc,MTV Games,0.12,0
XB,2003.0,Platform,Microsoft Game Studios,0.12,0
PS3,2011.0,Shooter,Codemasters,0.12,0
PSP,2011.0,Action,Namco Bandai Games,0.12,0
X360,2010.0,Action,THQ,0.12,0
DS,2009.0,Action,Namco Bandai Games,0.12,0
PSP,2006.0,Adventure,Sony Computer Entertainment,0.12,0
PS2,2008.0,Racing,System 3 Arcade Software,0.12,0
SAT,1995.0,Misc,Sega,0.12,0
XB,2002.0,Racing,BAM! Entertainment,0.12,0
PS2,2004.0,Adventure,Vivendi Games,0.12,0
PS3,2014.0,Action,Namco Bandai Games,0.12,0
PS2,2006.4055613528942,Platform,Unknown,0.12,0
PS2,2006.0,Action,Namco Bandai Games,0.12,0
3DS,2012.0,Platform,Sega,0.12,0
PS2,2005.0,Adventure,Take-Two Interactive,0.12,0
DS,2007.0,Simulation,DHM Interactive,0.12,0
DS,2010.0,Role-Playing,Rocket Company,0.12,0
Wii,2009.0,Sports,Activision,0.12,0
PSP,2009.0,Action,Ubisoft,0.12,0
X360,2008.0,Shooter,Activision Value,0.12,0
X360,2013.0,Shooter,Capcom,0.12,0
PSP,2010.0,Strategy,Namco Bandai Games,0.12,0
3DS,2015.0,Role-Playing,Atlus,0.12,0
PS3,2010.0,Action,Sony Computer Entertainment,0.12,0
X360,2010.0,Misc,Mindscape,0.12,0
DS,2009.0,Sports,Atari,0.12,0
PSV,2011.0,Fighting,PQube,0.12,0
XB,2001.0,Racing,Electronic Arts,0.12,0
PSP,2005.0,Puzzle,Sony Computer Entertainment,0.12,0
PC,2011.0,Adventure,Electronic Arts,0.12,0
GBA,2003.0,Sports,Electronic Arts,0.12,0
DS,2008.0,Misc,Ubisoft,0.12,0
DS,2009.0,Racing,Codemasters,0.12,0
DS,2007.0,Misc,Namco Bandai Games,0.12,0
Wii,2008.0,Fighting,Ignition Entertainment,0.12,0
DS,2009.0,Role-Playing,Gust,0.12,0
XB,2004.0,Adventure,Electronic Arts,0.12,0
PSP,2006.0,Racing,Midway Games,0.12,0
Other_platform,1992.0,Adventure,Sega,0.12,0
PS3,2014.0,Role-Playing,Nippon Ichi Software,0.12,0
PS,2001.0,Platform,Infogrames,0.12,0
DS,2010.0,Puzzle,Konami Digital Entertainment,0.12,0
GB,1999.0,Simulation,Ubisoft,0.12,0
X360,2013.0,Action,Deep Silver,0.12,0
Wii,2010.0,Platform,Konami Digital Entertainment,0.12,0
DS,2007.0,Action,Disney Interactive Studios,0.12,0
GC,2003.0,Platform,Activision,0.12,0
Wii,2011.0,Strategy,Namco Bandai Games,0.12,0
PS,2000.0,Sports,Tecmo Koei,0.12,0
XB,2004.0,Fighting,Acclaim Entertainment,0.12,0
PSP,2011.0,Action,Namco Bandai Games,0.12,0
PSP,2008.0,Misc,Ubisoft,0.12,0
DS,2010.0,Simulation,Ubisoft,0.12,0
PSV,2016.0,Action,Namco Bandai Games,0.12,0
DS,2008.0,Simulation,Atari,0.12,0
PSP,2010.0,Action,Sony Computer Entertainment,0.12,0
DS,2008.0,Misc,Electronic Arts,0.12,0
GC,2006.4055613528942,Sports,Unknown,0.12,0
N64,2000.0,Sports,Acclaim Entertainment,0.12,0
N64,1999.0,Platform,Interplay,0.12,0
N64,1999.0,Platform,Ubisoft,0.12,0
N64,1999.0,Simulation,Taito,0.12,0
XB,2006.4055613528942,Fighting,Unknown,0.12,0
DS,2006.4055613528942,Adventure,Unknown,0.12,0
3DS,2013.0,Role-Playing,Screenlife,0.12,0
DS,2007.0,Puzzle,Ubisoft,0.12,0
PS2,2002.0,Sports,Sega,0.12,0
DS,2008.0,Puzzle,Game Factory,0.12,0
PS2,2008.0,Platform,Take-Two Interactive,0.12,0
X360,2008.0,Action,Take-Two Interactive,0.12,0
X360,2006.0,Role-Playing,Sega,0.12,0
Wii,2008.0,Sports,Zoo Digital Publishing,0.12,0
X360,2011.0,Racing,Activision,0.12,0
GBA,2005.0,Racing,THQ,0.12,0
X360,2006.0,Sports,Take-Two Interactive,0.12,0
PSP,2009.0,Strategy,Deep Silver,0.12,0
DS,2007.0,Racing,THQ,0.12,0
PSP,2007.0,Action,Ubisoft,0.12,0
PSP,2011.0,Fighting,Namco Bandai Games,0.12,0
PSP,2011.0,Role-Playing,Atlus,0.12,0
Wii,2009.0,Racing,Zushi Games,0.12,0
PSP,2013.0,Action,Marvelous Entertainment,0.12,0
PC,2006.4055613528942,Misc,Unknown,0.12,0
PS,2000.0,Sports,THQ,0.12,0
Other_platform,2001.0,Platform,Sega,0.12,0
PS,1996.0,Racing,FunSoft,0.12,0
SNES,1994.0,Role-Playing,Banpresto,0.12,0
DS,2010.0,Strategy,Namco Bandai Games,0.12,0
PS2,2003.0,Racing,Codemasters,0.12,0
PS2,2008.0,Platform,Brash Entertainment,0.12,0
GBA,2005.0,Misc,Vivendi Games,0.12,0
GBA,2004.0,Shooter,Konami Digital Entertainment,0.12,0
DS,2005.0,Misc,Atari,0.12,0
PS2,2003.0,Action,Acclaim Entertainment,0.12,0
PS3,2010.0,Racing,Deep Silver,0.12,0
PSP,2010.0,Strategy,Sony Computer Entertainment,0.12,0
PSP,2008.0,Strategy,Ubisoft,0.12,0
GBA,2003.0,Misc,Telegames,0.12,0
PS2,2001.0,Sports,Konami Digital Entertainment,0.12,0
DS,2008.0,Puzzle,Game Factory,0.12,0
DS,2006.0,Role-Playing,Ubisoft,0.12,0
PS2,2005.0,Adventure,Konami Digital Entertainment,0.12,0
3DS,2011.0,Racing,Activision,0.12,0
DS,2010.0,Misc,Zoo Games,0.12,0
GBA,2005.0,Misc,Crave Entertainment,0.12,0
XB,2006.0,Sports,Electronic Arts,0.12,0
X360,2009.0,Misc,Crave Entertainment,0.12,0
GB,2001.0,Role-Playing,Imagineer,0.12,0
X360,2010.0,Sports,Atari,0.12,0
PS3,2014.0,Role-Playing,Deep Silver,0.12,0
PSP,2006.4055613528942,Sports,Unknown,0.12,0
Wii,2010.0,Misc,Warner Bros. Interactive Entertainment,0.12,0
Wii,2011.0,Sports,Ubisoft,0.12,0
PSP,2010.0,Shooter,Namco Bandai Games,0.12,0
GBA,2005.0,Platform,Midway Games,0.12,0
PS2,2003.0,Fighting,Capcom,0.12,0
DS,2008.0,Sports,Tecmo Koei,0.12,0
GC,2003.0,Sports,Activision,0.12,0
PS,1998.0,Platform,Eidos Interactive,0.12,0
GC,2002.0,Sports,Sega,0.12,0
PS4,2016.0,Action,Telltale Games,0.12,0
X360,2010.0,Racing,Activision,0.12,0
PS3,2011.0,Misc,Sony Computer Entertainment,0.12,0
XB,2005.0,Platform,THQ,0.12,0
X360,2010.0,Misc,Unknown,0.12,0
WiiU,2013.0,Shooter,Square Enix,0.12,0
GC,2002.0,Racing,Acclaim Entertainment,0.12,0
PSP,2013.0,Action,Broccoli,0.12,0
PS,1996.0,Sports,SPS,0.12,0
PS2,2005.0,Shooter,Playlogic Game Factory,0.12,0
